ID_Recepcion;ID_Rollo;Fecha_Recepción;Fecha_ISO;Mes;Tipo_de_tela;Color;Modalidad_Venta;Peso_etiqueta;Metros_etiquetas;Metros_taller;Peso_Plegadora;Rendimiento_teorico_proveedor;Rendimiento_Taller;Delta_Rend_mkg;Pct_Delta_Rend;Delta_Metros;Delta_Kg;Estatus;Tipo_Defecto;Frecuencia;Tiene_Defecto;N_Tipos_Defecto;Severidad;Severidad_label;Flag_Idos;Flag_Manchas;Flag_Huecos;Flag_Marcas_Agua;Flag_Sucio;Flag_Empates;Metros_No_Aprov;Metros_Aprov;Obs_N_Posiciones
676;4;13/4/2026;13/4/2026;2026-04;Jabón;Amarillo Neón;Por Kg;22.5;0.0;77.93;22.62;3.46;3.45;-0.01;-0.29;;0.12;Aprobado;Idos, Manchas;Frecuente;1;2;4;Crítico;1;1;0;0;0;0;0.0;77.93;7
677;9;13/4/2026;13/4/2026;2026-04;Jabón;Negro;Por Kg;28.0;0.0;94.55;28.46;3.38;3.32;-0.06;-1.78;;0.46;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;94.55;1
678;2;13/4/2026;13/4/2026;2026-04;Jabón;Vinotinto;Por Kg;9.0;0.0;30.8;9.64;3.42;3.2;-0.22;-6.43;;0.64;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;30.8;0
679;7;13/4/2026;13/4/2026;2026-04;Jabón;Azul Marino;Por Kg;13.3;0.0;41.75;13.54;3.14;3.08;-0.06;-1.91;;0.24;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;41.75;2
680;2;13/4/2026;13/4/2026;2026-04;Jabón;Verde Militar;Por Kg;31.4;0.0;100.71;31.6;3.21;3.19;-0.02;-0.62;;0.2;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;100.71;1
681;3;13/4/2026;13/4/2026;2026-04;Jabón;Rosado Pastel;Por Kg;23.0;0.0;78.77;23.2;3.42;3.4;-0.02;-0.58;;0.2;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;78.77;8
682;8;13/4/2026;13/4/2026;2026-04;Jabón;Azul Marino;Por Kg;11.8;0.0;38.97;11.78;3.3;3.31;0.01;0.3;;-0.02;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;38.97;2
683;7;13/4/2026;13/4/2026;2026-04;Jabón;Amarillo Neón;Por Kg;29.65;0.0;92.41;29.78;3.12;3.1;-0.02;-0.64;;0.13;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;92.41;7
684;5;13/4/2026;13/4/2026;2026-04;Jabón;Aguamarine;Por Kg;31.0;0.0;99.38;31.46;3.21;3.16;-0.05;-1.56;;0.46;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;99.38;5
685;6;13/4/2026;13/4/2026;2026-04;Jabón;Amarillo Neón;Por Kg;26.7;0.0;87.51;26.96;3.28;3.25;-0.03;-0.91;;0.26;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;87.51;1
686;1;13/4/2026;13/4/2026;2026-04;Jabón;Rosado Pastel;Por Kg;30.6;0.0;103.87;31.1;3.39;3.34;-0.05;-1.47;;0.5;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;103.87;6
687;4;13/4/2026;13/4/2026;2026-04;Jabón;Aguamarine;Por Kg;31.0;0.0;101.97;32.18;3.29;3.17;-0.12;-3.65;;1.18;Aprobado con Desviación;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;101.97;10
688;8;13/4/2026;13/4/2026;2026-04;Jabón;Amarillo Neón;Por Kg;26.9;0.0;89.05;27.06;3.31;3.29;-0.02;-0.6;;0.16;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;89.05;3
689;7;13/4/2026;13/4/2026;2026-04;Jabón;Vinotinto;Por Kg;29.4;0.0;97.08;29.74;3.3;3.26;-0.04;-1.21;;0.34;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;97.08;5
690;7;13/4/2026;13/4/2026;2026-04;Jabón;Aguamarine;Por Kg;21.2;0.0;70.49;21.72;3.33;3.25;-0.08;-2.4;;0.52;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;70.49;4
691;8;13/4/2026;13/4/2026;2026-04;Jabón;Vinotinto;Por Kg;26.4;0.0;86.31;26.82;3.27;3.22;-0.05;-1.53;;0.42;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;86.31;2
692;5;13/4/2026;13/4/2026;2026-04;Jabón;Azul Rey;Por Kg;24.0;0.0;81.43;24.16;3.39;3.37;-0.02;-0.59;;0.16;Aprobado;Idos, Marcas de Agua;Puntual;1;2;3;Puntual combinado;1;0;0;1;0;0;0.0;81.43;2
693;6;13/4/2026;13/4/2026;2026-04;Jabón;Aguamarine;Por Kg;31.2;0.0;102.29;31.72;3.28;3.22;-0.06;-1.83;;0.52;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;102.29;1
694;8;13/4/2026;13/4/2026;2026-04;Jabón;Aguamarine;Por Kg;30.3;0.0;96.68;30.62;3.19;3.16;-0.03;-0.94;;0.32;Aprobado con Desviación;Idos, Marcas de Agua;Frecuente;1;2;4;Crítico;1;0;0;1;0;0;0.0;96.68;12
695;9;13/4/2026;13/4/2026;2026-04;Jabón;Vinotinto;Por Kg;28.9;0.0;99.99;29.26;3.46;3.42;-0.04;-1.16;;0.36;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;99.99;4
696;7;13/4/2026;13/4/2026;2026-04;Jabón;Lavanda;Por Kg;23.8;0.0;80.52;24.0;3.38;3.36;-0.02;-0.59;;0.2;Rechazado;Idos, Marcas de Agua;Frecuente;1;2;4;Crítico;1;0;0;1;0;0;0.0;80.52;3
697;9;13/4/2026;13/4/2026;2026-04;Jabón;Azul Marino;Por Kg;31.1;0.0;101.64;31.16;3.27;3.26;-0.01;-0.31;;0.06;Aprobado;Idos, Huecos, Marcas de Agua;Puntual;1;3;3;Puntual combinado;1;0;1;1;0;0;0.0;101.64;2
698;12;13/4/2026;13/4/2026;2026-04;Jabón;Negro;Por Kg;18.7;0.0;63.67;19.2;3.4;3.32;-0.08;-2.35;;0.5;Aprobado con Desviación;Idos, Huecos;Frecuente;1;2;4;Crítico;1;0;1;0;0;0;0.0;63.67;11
699;10;13/4/2026;13/4/2026;2026-04;Jabón;Vinotinto;Por Kg;31.0;0.0;99.63;31.42;3.21;3.17;-0.04;-1.25;;0.42;Aprobado;Idos, Marcas de Agua;Puntual;1;2;3;Puntual combinado;1;0;0;1;0;0;0.0;99.63;1
700;1;13/4/2026;13/4/2026;2026-04;Jabón;Gris Claro;Por Kg;26.4;0.0;82.68;25.88;3.13;3.19;0.06;1.92;;-0.52;Aprobado con Desviación;Idos, Manchas;Frecuente;1;2;4;Crítico;1;1;0;0;0;0;0.0;82.68;2
701;6;13/4/2026;13/4/2026;2026-04;Jabón;Rojo;Por Kg;29.8;0.0;93.75;30.0;3.15;3.13;-0.02;-0.63;;0.2;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;93.75;5
702;10;13/4/2026;13/4/2026;2026-04;Jabón;Lavanda;Por Kg;29.1;0.0;99.87;29.6;3.43;3.37;-0.06;-1.75;;0.5;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;99.87;3
703;8;13/4/2026;13/4/2026;2026-04;Jabón;Lavanda;Por Kg;28.0;0.0;93.69;28.56;3.35;3.28;-0.07;-2.09;;0.56;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;93.69;2
704;11;13/4/2026;13/4/2026;2026-04;Jabón;Vinotinto;Por Kg;25.8;0.0;81.49;26.2;3.16;3.11;-0.05;-1.58;;0.4;Aprobado;Idos, Marcas de Agua;Puntual;1;2;3;Puntual combinado;1;0;0;1;0;0;0.0;81.49;1
705;10;13/4/2026;13/4/2026;2026-04;Jabón;Azul Marino;Por Kg;21.4;0.0;70.12;21.44;3.28;3.27;-0.01;-0.3;;0.04;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;70.12;2
706;6;13/4/2026;13/4/2026;2026-04;Jabón;Vinotinto;Por Kg;30.0;0.0;100.66;30.36;3.36;3.32;-0.04;-1.19;;0.36;Aprobado;Idos, Huecos;Puntual;1;2;3;Puntual combinado;1;0;1;0;0;0;0.0;100.66;2
707;9;13/4/2026;13/4/2026;2026-04;Jabón;Lavanda;Por Kg;29.0;0.0;97.14;29.22;3.35;3.32;-0.03;-0.9;;0.22;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;97.14;4
708;1;13/4/2026;13/4/2026;2026-04;Jabón;Purpura;Por Kg;21.0;0.0;66.08;20.84;3.15;3.17;0.02;0.63;;-0.16;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;66.08;6
709;11;13/4/2026;13/4/2026;2026-04;Jabón;Lavanda;Por Kg;24.0;0.0;77.32;23.08;3.22;3.35;0.13;4.04;;-0.92;Rechazado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;77.32;6
710;10;13/4/2026;13/4/2026;2026-04;Jabón;Negro;Por Kg;19.4;0.0;63.76;19.96;3.29;3.19;-0.1;-3.04;;0.56;Aprobado con Desviación;Idos, Huecos;Frecuente;1;2;4;Crítico;1;0;1;0;0;0;0.0;63.76;6
711;1;13/4/2026;13/4/2026;2026-04;Jabón;Aguamarine;Por Kg;30.8;0.0;100.26;31.22;3.26;3.21;-0.05;-1.53;;0.42;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;100.26;5
712;8;13/4/2026;13/4/2026;2026-04;Jabón;Negro;Por Kg;29.5;0.0;99.59;29.62;3.38;3.36;-0.02;-0.59;;0.12;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;99.59;0
713;5;13/4/2026;13/4/2026;2026-04;Jabón;Vinotinto;Por Kg;30.1;0.0;100.87;30.38;3.35;3.32;-0.03;-0.9;;0.28;Aprobado;Idos, Marcas de Agua;Puntual;1;2;3;Puntual combinado;1;0;0;1;0;0;0.0;100.87;2
714;4;13/4/2026;13/4/2026;2026-04;Jabón;Azul Marino;Por Kg;30.6;0.0;98.58;30.44;3.22;3.24;0.02;0.62;;-0.16;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;98.58;5
715;5;13/4/2026;13/4/2026;2026-04;Jabón;Azul Marino;Por Kg;31.5;0.0;100.52;31.56;3.19;3.19;0.0;0.0;;0.06;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;100.52;2
716;4;13/4/2026;13/4/2026;2026-04;Jabón;Vinotinto;Por Kg;30.2;0.0;98.19;30.6;3.25;3.21;-0.04;-1.23;;0.4;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;98.19;0
717;3;13/4/2026;13/4/2026;2026-04;Jabón;Amarillo Neón;Por Kg;23.3;0.0;73.02;23.52;3.13;3.1;-0.03;-0.96;;0.22;Aprobado;Idos, Manchas;Frecuente;1;2;4;Crítico;1;1;0;0;0;0;0.0;73.02;5
718;2;13/4/2026;13/4/2026;2026-04;Jabón;Azul Marino;Por Kg;28.1;0.0;93.75;28.36;3.34;3.31;-0.03;-0.9;;0.26;Aprobado;Idos, Marcas de Agua;Puntual;1;2;3;Puntual combinado;1;0;0;1;0;0;0.0;93.75;2
719;3;13/4/2026;13/4/2026;2026-04;Jabón;Azul Marino;Por Kg;28.2;0.0;92.71;28.52;3.29;3.25;-0.04;-1.22;;0.32;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;92.71;0
720;1;13/4/2026;13/4/2026;2026-04;Jabón;Azul Marino;Por Kg;31.3;0.0;105.47;31.58;3.37;3.34;-0.03;-0.89;;0.28;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;105.47;3
721;2;13/4/2026;13/4/2026;2026-04;Jabón;Amarillo Neón;Por Kg;29.0;0.0;92.63;29.12;3.19;3.18;-0.01;-0.31;;0.12;Aprobado;Idos, Manchas;Frecuente;1;2;4;Crítico;1;1;0;0;0;0;0.0;92.63;2
722;7;13/4/2026;13/4/2026;2026-04;Jabón;Negro;Por Kg;30.2;0.0;90.11;30.64;2.98;2.94;-0.04;-1.34;;0.44;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;90.11;0
723;3;13/4/2026;13/4/2026;2026-04;Jabón;Vinotinto;Por Kg;33.0;0.0;114.57;35.18;3.47;3.26;-0.21;-6.05;;2.18;Aprobado con Desviación;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;114.57;0
724;2;13/4/2026;13/4/2026;2026-04;Jabón;Lavanda;Por Kg;28.7;0.0;93.09;29.36;3.24;3.17;-0.07;-2.16;;0.66;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;93.09;6
725;6;13/4/2026;13/4/2026;2026-04;Jabón;Negro;Por Kg;31.6;0.0;100.57;34.96;3.18;2.88;-0.3;-9.43;;3.36;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;100.57;0
726;1;13/4/2026;13/4/2026;2026-04;Jabón;Amarillo Neón;Por Kg;27.5;0.0;87.12;27.52;3.17;3.17;0.0;0.0;;0.02;Aprobado;Idos;Frecuente;1;1;2;Frecuente;1;0;0;0;0;0;0.0;87.12;5
727;1;13/4/2026;13/4/2026;2026-04;Jabón;Blanco;Por Kg;26.4;0.0;84.78;26.84;3.21;3.16;-0.05;-1.56;;0.44;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;84.78;0
728;14;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;20.8;53.0;51.6;21.06;2.52;2.45;;;-1.4;0.26;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;51.6;0
729;5;13/4/2026;13/4/2026;2026-04;Green Sport;Derejo;Por Kg;15.0;0.0;37.5;15.2;2.5;2.47;-0.03;-1.2;;0.2;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;37.5;0
730;13;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;21.6;55.0;55.22;21.96;2.5;2.51;;;0.22;0.36;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;55.22;0
731;15;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;21.0;54.0;50.54;21.6;2.5;2.34;;;-3.46;0.6;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;50.54;0
732;12;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;21.2;54.0;53.03;23.2;2.33;2.29;;;-0.97;2.0;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;53.03;0
733;8;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;21.3;55.0;51.53;21.5;2.56;2.4;;;-3.47;0.2;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;51.53;0
734;11;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;21.0;54.0;50.33;20.64;2.62;2.44;;;-3.67;-0.36;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;50.33;0
735;9;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;20.5;52.0;50.29;20.7;2.51;2.43;;;-1.71;0.2;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;50.29;0
736;10;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;21.2;54.0;53.1;21.42;2.52;2.48;;;-0.9;0.22;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;53.1;0
737;7;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;21.2;54.0;49.5;21.44;2.52;2.31;;;-4.5;0.24;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;49.5;0
738;6;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;21.39;55.0;51.13;29.58;1.86;1.73;;;-3.87;8.19;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;51.13;0
739;9;13/4/2026;13/4/2026;2026-04;Green Sport;Negro;Mixta;21.6;55.0;56.32;22.02;2.5;2.56;;;1.32;0.42;Aprobado;Huecos;Puntual;1;1;1;Puntual simple;0;0;1;0;0;0;0.0;56.32;1
740;4;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;21.1;54.0;52.0;21.48;2.51;2.42;;;-2.0;0.38;Aprobado;Huecos, Marcas de Agua;Puntual;1;2;3;Puntual combinado;0;0;1;1;0;0;0.0;52.0;1
741;10;13/4/2026;13/4/2026;2026-04;Green Sport;Negro;Mixta;21.6;55.0;55.61;21.8;2.52;2.55;;;0.61;0.2;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;55.61;2
742;8;13/4/2026;13/4/2026;2026-04;Green Sport;Negro;Mixta;21.6;54.0;55.96;21.54;2.51;2.6;;;1.96;-0.06;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;55.96;0
743;7;13/4/2026;13/4/2026;2026-04;Green Sport;Negro;Mixta;21.6;55.0;54.92;21.76;2.53;2.52;;;-0.08;0.16;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;54.92;0
744;5;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;21.0;54.0;52.23;21.24;2.54;2.46;;;-1.77;0.24;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;52.23;0
745;1;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;20.7;53.0;50.47;21.2;2.5;2.38;;;-2.53;0.5;Aprobado;Huecos;Puntual;1;1;1;Puntual simple;0;0;1;0;0;0;0.0;50.47;1
746;6;13/4/2026;13/4/2026;2026-04;Green Sport;Negro;Mixta;20.5;52.0;51.0;20.8;2.5;2.45;;;-1.0;0.3;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;51.0;0
747;3;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;20.9;54.0;51.7;21.24;2.54;2.43;;;-2.3;0.34;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;51.7;0
748;2;13/4/2026;13/4/2026;2026-04;Green Sport;True Blue;Mixta;20.9;54.0;51.53;21.26;2.54;2.42;;;-2.47;0.36;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;51.53;0
749;2;13/4/2026;13/4/2026;2026-04;Green Sport;Negro;Mixta;20.7;53.0;53.89;20.98;2.53;2.57;;;0.89;0.28;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;53.89;0
750;4;13/4/2026;13/4/2026;2026-04;Green Sport;Negro;Mixta;26.4;52.0;53.3;21.64;2.4;2.46;;;1.3;-4.76;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;53.3;0
751;3;13/4/2026;13/4/2026;2026-04;Green Sport;Negro;Mixta;21.0;54.0;52.33;21.34;2.53;2.45;;;-1.67;0.34;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;52.33;0
752;5;13/4/2026;13/4/2026;2026-04;Green Sport;Negro;Mixta;21.62;55.0;53.89;21.86;2.52;2.47;;;-1.11;0.24;Aprobado;Huecos;Puntual;1;1;1;Puntual simple;0;0;1;0;0;0;0.0;53.89;1
753;1;13/4/2026;13/4/2026;2026-04;Green Sport;Negro;Mixta;22.0;57.0;56.19;22.46;2.54;2.5;;;-0.81;0.46;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;56.19;0
754;3;13/4/2026;13/4/2026;2026-04;Green Sport;Derejo;Mixta;24.4;62.0;60.0;24.6;2.52;2.44;;;-2.0;0.2;Aprobado;Manchas;Puntual;1;1;1;Puntual simple;0;1;0;0;0;0;0.0;60.0;2
755;4;13/4/2026;13/4/2026;2026-04;Green Sport;Derejo;Mixta;24.4;62.0;61.18;24.66;2.51;2.48;;;-0.82;0.26;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;61.18;0
756;2;13/4/2026;13/4/2026;2026-04;Green Sport;Derejo;Mixta;24.4;62.0;59.64;24.62;2.52;2.42;;;-2.36;0.22;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;59.64;0
757;1;13/4/2026;13/4/2026;2026-04;Green Sport;Derejo;Mixta;24.3;62.0;56.1;24.56;2.52;2.28;;;-5.9;0.26;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;56.1;0
758;4;13/4/2026;13/4/2026;2026-04;Bahía;Blanco;Por Metro;0.0;50.7;49.27;18.06;2.81;2.73;;;-1.43;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;49.27;0
759;5;13/4/2026;13/4/2026;2026-04;Bahía;Blanco;Por Metro;0.0;50.5;46.97;16.08;3.14;2.92;;;-3.53;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;46.97;1
760;2;13/4/2026;13/4/2026;2026-04;Bahía;Blanco;Por Metro;0.0;59.3;59.16;22.14;2.68;2.67;;;-0.14;;Aprobado;Idos, Manchas;Frecuente;1;2;4;Crítico;1;1;0;0;0;0;0.0;59.16;4
761;3;13/4/2026;13/4/2026;2026-04;Bahía;Blanco;Por Metro;0.0;59.4;58.72;22.14;2.68;2.65;;;-0.68;;Aprobado;Manchas;Puntual;1;1;1;Puntual simple;0;1;0;0;0;0;0.0;58.72;1
762;1;13/4/2026;13/4/2026;2026-04;Bahía;Blanco;Por Metro;0.0;26.3;26.12;9.92;2.65;2.63;;;-0.18;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;26.12;0
763;2;13/4/2026;13/4/2026;2026-04;Bahía;Verde Militar;Por Metro;0.0;32.4;31.05;10.6;3.06;2.93;;;-1.35;;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;31.05;0
764;1;13/4/2026;13/4/2026;2026-04;Bahía;Verde Militar;Por Metro;0.0;28.0;26.61;8.98;3.12;2.96;;;-1.39;;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;26.61;0
765;3;13/4/2026;13/4/2026;2026-04;Bahía;Verde Militar;Por Metro;0.0;44.1;45.6;14.8;2.98;3.08;;;1.5;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;45.6;0
766;5;13/4/2026;13/4/2026;2026-04;Bahía;Morado;Por Metro;0.0;59.6;57.3;20.84;2.86;2.75;;;-2.3;;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;57.3;0
767;6;13/4/2026;13/4/2026;2026-04;Bahía;Morado;Por Metro;0.0;60.0;57.19;21.3;2.82;2.68;;;-2.81;;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;57.19;0
768;1;13/4/2026;13/4/2026;2026-04;Bahía;Azul Marino;Por Metro;0.0;50.0;48.14;15.62;3.2;3.08;;;-1.86;;Rechazado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;48.14;0
769;2;13/4/2026;13/4/2026;2026-04;Bahía;Azul Marino;Por Metro;0.0;50.0;45.52;15.36;3.26;2.96;;;-4.48;;Rechazado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;45.52;0
770;7;13/4/2026;13/4/2026;2026-04;Bahía;Negro;Por Metro;0.0;59.4;55.89;19.56;3.04;2.86;;;-3.51;;Aprobado;Idos, Marcas de Agua;Puntual;1;2;3;Puntual combinado;1;0;0;1;0;0;0.0;55.89;1
771;8;13/4/2026;13/4/2026;2026-04;Bahía;Negro;Por Metro;0.0;59.8;57.34;20.1;2.98;2.85;;;-2.46;;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;57.34;1
772;9;13/4/2026;13/4/2026;2026-04;Bahía;Negro;Por Metro;0.0;59.4;54.83;18.62;3.19;2.94;;;-4.57;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;54.83;0
773;10;13/4/2026;13/4/2026;2026-04;Bahía;Negro;Por Metro;0.0;49.4;54.97;19.38;2.55;2.84;;;5.57;;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;54.97;0
774;4;13/4/2026;13/4/2026;2026-04;Bahía;Negro;Por Metro;0.0;59.5;58.15;20.98;2.84;2.77;;;-1.35;;Aprobado;Ninguno;Ninguno;0;0;0;Sin defecto;0;0;0;0;0;0;0.0;58.15;0
775;1;13/4/2026;13/4/2026;2026-04;Bahía;Negro;Por Metro;0.0;64.9;60.0;20.58;3.15;2.92;;;-4.9;;Aprobado;Idos, Huecos, Marcas de Agua;Frecuente;1;3;4;Crítico;1;0;1;1;0;0;0.0;60.0;3
776;5;13/4/2026;13/4/2026;2026-04;Bahía;Negro;Por Metro;0.0;59.4;55.99;20.98;2.83;2.67;;;-3.41;;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;55.99;0
777;2;13/4/2026;13/4/2026;2026-04;Bahía;Negro;Por Metro;0.0;72.1;67.71;24.4;2.95;2.78;;;-4.39;;Aprobado;Idos, Huecos, Marcas de Agua;Frecuente;1;3;4;Crítico;1;0;1;1;0;0;0.0;67.71;5
778;3;13/4/2026;13/4/2026;2026-04;Bahía;Negro;Por Metro;0.0;59.6;56.16;19.48;3.06;2.88;;;-3.44;;Aprobado;Marcas de Agua;Puntual;1;1;1;Puntual simple;0;0;0;1;0;0;0.0;56.16;0
779;6;13/4/2026;13/4/2026;2026-04;Bahía;Negro;Por Metro;0.0;48.4;45.68;16.38;2.95;2.79;;;-2.72;;Aprobado;Idos;Puntual;1;1;1;Puntual simple;1;0;0;0;0;0;0.0;45.68;2
780;3;13/4/2026;13/4/2026;2026-04;Bahía;Morado;Por Metro;0.0;50.0;47.75;17.88;2.8;2.67;;;-2.25;;Aprobado;Idos, Marcas de Agua;Frecuente;1;2;4;Crítico;1;0;0;1;0;0;0.0;47.75;5
